command,vx_cmd,yaw_cmd,baseline_survival,baseline_survival_seconds,baseline_vx_mean,baseline_vx_std,baseline_vx_max_abs,baseline_yaw_rate_mean,baseline_yaw_error_mean_abs,baseline_slip_mean_mps,baseline_joint_acceleration_rms,baseline_action_rate_rms,baseline_torque_saturation_pct,baseline_joint_limit_violations,candidate_survival,candidate_survival_seconds,candidate_vx_mean,candidate_vx_std,candidate_vx_max_abs,candidate_yaw_rate_mean,candidate_yaw_error_mean_abs,candidate_slip_mean_mps,candidate_joint_acceleration_rms,candidate_action_rate_rms,candidate_torque_saturation_pct,candidate_joint_limit_violations
stand,0.0,0.0,True,9.000000000000007,5.979668089432388e-06,1.2134316119860365e-05,5.567579012296648e-05,0.0002905469503520125,0.0003077862238185848,1.9727494747754845e-05,0.0007327666476105904,0.0,0.0,0,True,9.000000000000007,5.979668089432388e-06,1.2134316119860365e-05,5.567579012296648e-05,0.0002905469503520125,0.0003077862238185848,1.9727494747754845e-05,0.0007327666476105904,0.0,0.0,0
forward,0.2,0.0,True,9.000000000000007,0.09685287875408939,0.10278508598529207,0.40883282754572464,-0.014614296124915742,0.20963159802639197,0.1592504766858187,14.327684816112665,1.549373759724963,9.678819444444445,0,True,9.000000000000007,0.11714541483140069,0.08621421264960662,0.39012135695582706,0.007172445597961145,0.18871763318773294,0.15876887932641434,14.69004968703222,1.6029306047501544,10.460069444444445,0
backward,-0.2,0.0,True,9.000000000000007,-0.14566007581013685,0.08781166303370587,0.33032159520219684,0.0888109643461462,0.2553174256678909,0.20273295530151472,11.945995385246421,1.2790289838013562,6.163194444444445,0,True,9.000000000000007,-0.14216242417919103,0.0819829563684441,0.4343293208313621,-0.045267289604542016,0.27242231809669265,0.20339727040203917,11.133700386762472,1.470444550469373,5.946180555555555,0
left,0.0,0.4,True,9.000000000000007,-0.020721500205139617,0.05959325650657711,0.1803568502946927,0.1510403123837065,0.2834343757509633,0.08803723168409162,8.344078605843379,1.163602371760553,0.8680555555555556,0,True,9.000000000000007,-0.014447590833337444,0.06070456740620826,0.22605822150915672,0.12702357877792145,0.30088393956048504,0.08846941600535015,8.13171020271356,1.2668309718684083,0.7378472222222222,0
right,0.0,-0.4,True,9.000000000000007,-0.017326080654346643,0.04926793119499468,0.19489695734343876,-0.11098969926391693,0.30791224032092396,0.08645419136478141,8.379421583947039,1.1667429130491047,0.607638888888889,0,True,9.000000000000007,-0.02228162675482874,0.05222480096591348,0.1767191020832304,-0.15511278183969748,0.289393265645528,0.08531204465781475,8.177974601764733,1.2298404342487677,0.78125,0
forward_left,0.15,0.4,True,9.000000000000007,0.05834299382843782,0.14020409257712285,0.5103861375102956,0.24358580776320501,0.29865605421634883,0.16294457627038444,12.391913385626182,1.6789950758823893,6.684027777777778,0,True,9.000000000000007,0.07816375295389498,0.11548735418618797,0.5401474235969246,0.2311669171524536,0.28288175772303586,0.15382446094653135,12.295977831644631,1.6375225339615067,7.378472222222222,0
forward_right,0.15,-0.4,True,9.000000000000007,0.06205784089743097,0.12279011187155661,0.6620092383719078,-0.19151445890441562,0.27832339717386995,0.14727497250256538,14.025660649980269,1.481278160175925,6.770833333333333,0,True,9.000000000000007,0.08574268812286749,0.09446980580201665,0.33492257971449046,-0.23290843708606448,0.273211952439295,0.14941929340596563,12.996536466256408,1.5769126117351475,6.684027777777778,0
backward_left,-0.15,0.4,False,7.791666666666687,-0.131105733675325,0.12353195622704377,0.396196841781554,0.16729265710564492,0.3611997608349326,0.2214570801060334,11.522183208807846,1.3289037408570512,6.5439672801636,0,True,9.000000000000007,-0.14204759164610026,0.07544011369217868,0.34455804725375627,0.12459898170973678,0.3453055754181161,0.20573082911644577,11.112157317939985,1.4058060842155524,5.902777777777778,0
backward_right,-0.15,-0.4,True,9.000000000000007,-0.13862025537162245,0.12122425304099498,0.3995515979142258,-0.12172585590094893,0.3777608657663482,0.20660819577060519,12.453188729597247,1.3059721342875044,6.727430555555555,0,True,9.000000000000007,-0.15492551849737476,0.09179158429561385,0.3871842997555618,-0.15755969368974232,0.3382441924448565,0.20970820781509295,12.044791802150153,1.401542684283058,6.293402777777778,0
