command,vx_cmd,yaw_cmd,baseline_survival,baseline_survival_seconds,baseline_vx_mean,baseline_vx_std,baseline_vx_max_abs,baseline_yaw_rate_mean,baseline_yaw_error_mean_abs,baseline_slip_mean_mps,baseline_joint_acceleration_rms,baseline_action_rate_rms,baseline_torque_saturation_pct,baseline_joint_limit_violations,candidate_survival,candidate_survival_seconds,candidate_vx_mean,candidate_vx_std,candidate_vx_max_abs,candidate_yaw_rate_mean,candidate_yaw_error_mean_abs,candidate_slip_mean_mps,candidate_joint_acceleration_rms,candidate_action_rate_rms,candidate_torque_saturation_pct,candidate_joint_limit_violations
stand,0.0,0.0,True,9.000000000000007,5.979668089432388e-06,1.2134316119860365e-05,5.567579012296648e-05,0.0002905469503520125,0.0003077862238185848,1.9727494747754845e-05,0.0007327666476105904,0.0,0.0,0,True,9.000000000000007,5.979668089432388e-06,1.2134316119860365e-05,5.567579012296648e-05,0.0002905469503520125,0.0003077862238185848,1.9727494747754845e-05,0.0007327666476105904,0.0,0.0,0
forward,0.2,0.0,True,9.000000000000007,0.09685287875408939,0.10278508598529207,0.40883282754572464,-0.014614296124915742,0.20963159802639197,0.1592504766858187,14.327684816112665,1.549373759724963,9.678819444444445,0,True,9.000000000000007,0.09232410871963304,0.10813273293143474,0.3630602927304527,-0.010506888864140656,0.32169603479202813,0.16264429534813782,15.65176177318849,1.7659963610301792,10.286458333333332,0
backward,-0.2,0.0,True,9.000000000000007,-0.14566007581013685,0.08781166303370587,0.33032159520219684,0.0888109643461462,0.2553174256678909,0.20273295530151472,11.945995385246421,1.2790289838013562,6.163194444444445,0,True,9.000000000000007,-0.1533287757891294,0.11833276800057388,0.48952604557896434,0.1452167426951997,0.25120023048400936,0.19548687242483825,14.101534749467827,1.347534354382525,7.465277777777778,0
left,0.0,0.4,True,9.000000000000007,-0.020721500205139617,0.05959325650657711,0.1803568502946927,0.1510403123837065,0.2834343757509633,0.08803723168409162,8.344078605843379,1.163602371760553,0.8680555555555556,0,False,7.833333333333354,-0.02847623011082545,0.06890662730133831,0.21763021746861563,0.06916581184351775,0.4093849163104171,0.12430370244033023,9.527129787475209,1.4649727877224015,0.9146341463414633,0
right,0.0,-0.4,True,9.000000000000007,-0.017326080654346643,0.04926793119499468,0.19489695734343876,-0.11098969926391693,0.30791224032092396,0.08645419136478141,8.379421583947039,1.1667429130491047,0.607638888888889,0,True,9.000000000000007,-0.012440191713771892,0.0777932610367856,0.2922391332538234,-0.06398133657348896,0.366467725879519,0.125672662686788,8.969926374298767,1.4141843818943574,1.0416666666666665,0
forward_left,0.15,0.4,True,9.000000000000007,0.05834299382843782,0.14020409257712285,0.5103861375102956,0.24358580776320501,0.29865605421634883,0.16294457627038444,12.391913385626182,1.6789950758823893,6.684027777777778,0,True,9.000000000000007,0.09500997127194266,0.10247086231107336,0.40188821575095174,0.2443294710566324,0.2870407296370938,0.1635677049683886,12.140076865476619,1.5999998517873668,7.378472222222222,0
forward_right,0.15,-0.4,True,9.000000000000007,0.06205784089743097,0.12279011187155661,0.6620092383719078,-0.19151445890441562,0.27832339717386995,0.14727497250256538,14.025660649980269,1.481278160175925,6.770833333333333,0,True,9.000000000000007,0.07002949438512247,0.10223862169397369,0.381786359253832,-0.2510927777728538,0.31747904207246225,0.14424781738541037,14.111442764453137,1.7003460946752085,7.638888888888889,0
backward_left,-0.15,0.4,False,7.791666666666687,-0.131105733675325,0.12353195622704377,0.396196841781554,0.16729265710564492,0.3611997608349326,0.2214570801060334,11.522183208807846,1.3289037408570512,6.5439672801636,0,False,4.166666666666662,-0.06504019461794576,0.1932273120812712,0.6186655593550944,0.01885997653962015,0.4578445432982695,0.20181264543852032,14.17414514528667,1.5218258293394489,8.00438596491228,0
backward_right,-0.15,-0.4,True,9.000000000000007,-0.13862025537162245,0.12122425304099498,0.3995515979142258,-0.12172585590094893,0.3777608657663482,0.20660819577060519,12.453188729597247,1.3059721342875044,6.727430555555555,0,False,4.749999999999999,-0.10566172480073076,0.18018722540986856,0.55228268183163,0.032785563788461494,0.5551867359828198,0.22659447570719915,19.566034386414376,1.8113207555819213,9.074074074074074,0
