frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
74,1.889331,0.613553,0.508219,43.9452,0.092141,8.502,0,6.642,3.0000
75,1.781170,0.570623,0.523683,47.1257,0.092144,8.500,0,5.274,3.0000
76,1.512541,0.486191,0.545360,51.7351,0.092139,8.502,0,7.002,3.0000
77,1.131459,0.428409,0.572674,57.7280,0.092140,8.501,0,6.447,3.0000
78,1.071450,0.425646,0.603867,63.8842,0.092138,8.500,0,6.373,3.0000
79,1.200998,0.457582,0.632494,68.6874,0.092139,8.501,0,5.448,3.0000
80,1.201029,0.490054,0.652276,70.6291,0.092139,8.499,0,6.077,3.0000
81,1.201044,0.506898,0.659203,70.6250,0.092145,8.499,0,8.014,3.0000
82,1.237445,0.502991,0.659230,70.5999,0.092141,8.501,0,7.705,3.0000
83,1.333079,0.491387,0.659300,70.5346,0.092139,8.501,0,7.680,3.0000
84,1.201036,0.491186,0.659410,70.4140,0.092141,8.500,0,6.702,3.0000
85,1.201003,0.476945,0.656788,67.2031,0.092139,8.502,0,7.515,2.9167
86,1.201042,0.462203,0.655063,59.7927,0.092136,8.505,0,5.591,3.0000
87,1.437125,0.493752,0.659360,51.0204,0.092138,8.504,0,5.279,3.0000
88,1.853832,0.552930,0.663718,43.7089,0.092136,8.504,0,5.946,3.0000
89,1.804324,0.562580,0.665573,40.6562,0.092144,8.502,0,6.724,3.0000
90,1.810872,0.559844,0.665263,40.8842,0.092142,8.500,0,6.993,3.0000
91,1.808428,0.558781,0.664664,41.5296,0.092141,8.501,0,6.137,3.0000
92,1.794854,0.551068,0.663755,42.5549,0.092140,8.501,0,7.754,3.0000
93,1.770633,0.540157,0.664967,43.9115,0.092143,8.499,0,7.505,3.0000
94,1.711919,0.515734,0.670210,45.5473,0.092140,8.502,0,7.452,3.0000
95,1.614062,0.487058,0.678704,47.4292,0.092138,8.503,0,4.913,3.0000
96,1.449647,0.461982,0.689715,49.5071,0.092143,8.502,0,4.077,3.0000
97,1.280708,0.441767,0.702505,51.7344,0.092140,8.502,0,5.225,3.0000
98,1.119926,0.444001,0.716858,54.0701,0.092143,8.497,0,6.960,3.0000
99,1.112404,0.465135,0.732051,56.4477,0.092147,8.498,0,6.105,2.8847
100,1.305372,0.477948,0.747201,58.8148,0.092141,8.500,0,4.813,3.0000
101,1.309933,0.473194,0.761318,61.1222,0.092141,8.498,0,7.311,3.0000
102,1.200999,0.460960,0.773535,63.3033,0.092142,8.498,0,7.546,3.0000
103,1.201032,0.446129,0.782974,65.3015,0.092138,8.501,0,7.393,3.0000
104,1.201001,0.447700,0.788721,67.0640,0.092138,8.503,0,4.917,3.0000
105,1.201034,0.447899,0.790170,68.5369,0.092136,8.503,0,3.989,3.0000
106,1.200999,0.448432,0.789471,69.6590,0.092138,8.503,0,5.366,3.0000
107,1.200983,0.470484,0.789044,70.3777,0.092143,8.499,0,7.272,3.0000
108,1.201038,0.494139,0.788911,70.6298,0.092140,8.499,0,5.319,3.0000
109,1.290630,0.502568,0.789660,69.8565,0.092139,8.501,0,1.433,3.0000
110,1.267033,0.487280,0.791847,67.7468,0.092140,8.502,0,5.328,3.0000
111,1.201035,0.456116,0.794940,64.5990,0.092140,8.498,0,7.631,2.3920
112,1.201028,0.448553,0.798321,60.7003,0.092139,8.501,0,7.376,2.8275
113,1.201007,0.442586,0.801874,56.3599,0.092138,8.505,0,5.597,3.0000
