frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
150,0.008521,0.002137,0.606973,16.3553,0.131038,26.871,4,0.222,0.4943
151,0.008288,0.002176,0.606974,16.3473,0.131076,26.886,4,0.226,0.4989
152,0.006434,0.002019,0.606998,16.3108,0.131141,26.912,4,0.180,0.5204
153,0.005822,0.001706,0.606985,16.2949,0.131180,26.914,4,0.055,0.5103
154,0.018646,0.002602,0.606864,16.3342,0.131196,26.872,4,0.500,0.5192
155,0.005960,0.001930,0.606785,16.3822,0.131296,26.857,4,0.117,0.4413
156,0.013292,0.003687,0.606591,16.3853,0.131364,26.843,4,0.321,0.5197
157,0.021304,0.005670,0.605983,16.4394,0.130855,26.626,4,1.088,1.0365
158,0.035327,0.011442,0.605373,16.5156,0.129357,25.878,4,1.686,0.5266
159,0.057989,0.017269,0.605521,16.4953,0.127553,23.912,4,1.768,1.0861
160,0.045721,0.013177,0.605086,16.7184,0.125944,22.628,4,1.085,0.6284
161,0.042032,0.010470,0.605045,16.8138,0.124888,22.289,4,0.637,1.2245
162,0.093924,0.013214,0.605505,16.8878,0.124490,22.245,4,3.082,2.1259
163,0.081278,0.014670,0.605630,16.8428,0.124706,22.327,4,4.493,3.3030
164,0.186668,0.023416,0.605482,16.6417,0.125331,22.850,4,3.105,1.4994
165,0.127474,0.018514,0.604581,16.4253,0.126177,23.790,4,2.101,2.0827
166,0.089514,0.015424,0.603345,16.3372,0.127340,24.274,4,1.426,1.5231
167,0.063456,0.014703,0.602299,16.2122,0.128524,24.669,4,0.982,0.8058
168,0.202142,0.039068,0.604255,14.8485,0.132032,24.869,4,8.184,3.0000
169,0.053791,0.014505,0.609350,12.6241,0.133831,25.207,4,0.712,3.0000
170,0.022393,0.007676,0.609782,11.5762,0.133693,25.267,4,0.514,0.7450
171,0.016058,0.004780,0.610162,11.5980,0.133865,25.153,4,0.326,0.4401
172,0.015104,0.004842,0.609808,11.6592,0.133951,25.097,4,0.407,0.7131
173,0.008999,0.003319,0.609997,11.6290,0.133992,25.146,4,0.223,0.5276
174,0.007377,0.002677,0.610018,11.6057,0.134002,25.141,4,0.100,0.6007
175,0.012979,0.004046,0.609748,11.6680,0.133990,25.029,4,0.355,0.8466
176,0.008246,0.003821,0.609532,11.8029,0.133973,24.944,4,0.260,0.6991
177,0.011675,0.004232,0.609156,11.8582,0.134030,24.954,4,0.274,0.4974
178,0.025676,0.006179,0.609450,11.4796,0.134105,25.012,4,0.695,0.4832
179,0.005454,0.002221,0.610788,11.2858,0.134070,24.979,4,0.035,0.3942
