frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
74,0.016758,0.005079,0.008798,11.4558,0.115286,49.728,2,0.473,1.2532
75,0.082251,0.015082,0.005142,12.1819,0.114180,51.678,2,2.269,0.9783
76,0.129765,0.023904,0.004228,12.7267,0.114794,52.561,2,3.550,0.1983
77,0.085874,0.014917,0.006365,12.5207,0.114441,52.061,2,2.382,0.2802
78,0.041399,0.009409,0.008718,12.2580,0.113293,50.484,1,1.155,1.5620
79,0.040830,0.009882,0.009205,12.0723,0.112016,48.763,1,1.171,1.0757
80,0.053296,0.009619,0.009063,11.5949,0.110346,46.604,1,1.496,0.7798
81,0.065392,0.010560,0.009470,10.6751,0.108104,43.937,2,1.832,1.4890
82,0.072755,0.011981,0.011523,10.0000,0.105871,41.179,2,2.051,1.5796
83,0.071233,0.012099,0.014625,9.6166,0.107386,38.224,2,2.013,1.6072
84,0.061467,0.011220,0.018523,8.6964,0.108241,34.758,2,1.705,1.4461
85,0.041833,0.008983,0.022895,7.7133,0.108340,30.595,2,1.155,1.8784
86,0.042743,0.008542,0.028885,7.0417,0.109283,25.936,4,1.979,1.0755
87,0.115410,0.023742,0.032370,6.4414,0.110288,23.820,4,3.043,1.0217
88,0.167838,0.034909,0.034789,4.9451,0.110065,22.455,4,4.447,1.0987
89,0.115019,0.027360,0.034767,4.6013,0.110353,20.940,4,2.951,1.0961
90,0.064179,0.021591,0.034106,4.4403,0.110666,19.723,4,4.822,2.7306
91,0.071921,0.020988,0.033564,4.6339,0.111351,18.670,4,7.289,3.5786
92,0.102094,0.021326,0.033726,4.9114,0.112254,17.256,4,8.018,0.9264
93,0.181940,0.023206,0.036775,5.0941,0.113451,14.728,4,6.647,2.2099
94,0.101898,0.022318,0.039020,5.2408,0.116345,12.927,4,1.888,3.9617
95,0.158745,0.028605,0.039149,5.0779,0.120337,11.357,4,4.308,3.3957
96,0.235495,0.025085,0.037617,4.6948,0.122032,10.530,4,5.941,1.5354
97,0.303862,0.027932,0.037162,4.4940,0.121008,9.154,4,8.366,1.3176
98,0.040093,0.012058,0.033600,4.7690,0.118653,7.843,4,1.574,1.0937
99,0.038507,0.009190,0.030035,5.2697,0.117133,6.918,4,1.883,0.9779
100,0.031035,0.009266,0.027237,6.0579,0.116070,5.870,4,2.170,0.7696
101,0.117170,0.018998,0.023959,6.8370,0.116117,5.118,4,3.138,1.2608
102,0.326581,0.035323,0.024542,7.4015,0.122386,4.833,4,9.155,2.5920
103,0.072329,0.030631,0.030077,8.7817,0.136833,6.611,3,2.822,3.0000
104,0.143552,0.031602,0.036183,12.9573,0.155463,10.711,2,4.712,3.0000
105,0.124970,0.024291,0.041315,19.2398,0.170462,15.557,1,4.131,2.2399
106,0.068669,0.021586,0.042576,22.5854,0.180055,18.008,1,1.872,0.5851
107,0.062659,0.023608,0.039115,22.8192,0.181567,18.129,1,1.714,1.9985
108,0.057302,0.022838,0.037680,22.6167,0.180918,18.039,2,2.461,2.9904
109,0.061584,0.019387,0.040016,23.5626,0.184866,18.566,2,1.784,3.0000
110,0.054579,0.017743,0.044237,24.3619,0.190461,19.585,1,1.467,3.0000
111,0.039631,0.014729,0.048698,24.8227,0.197124,20.193,1,1.138,2.2544
112,0.026836,0.009080,0.051778,25.0426,0.200388,20.241,1,1.812,1.7587
113,0.036276,0.010589,0.053498,24.8930,0.199964,19.710,1,2.196,2.5453
114,0.040911,0.012720,0.055050,24.5111,0.199101,19.020,1,2.212,2.9883
115,0.038965,0.011792,0.056755,23.8918,0.199049,18.237,1,1.945,2.7657
116,0.030913,0.009736,0.058559,22.9219,0.198968,17.098,1,1.417,2.6010
117,0.024690,0.007528,0.060696,21.7262,0.198378,15.419,1,0.617,2.7123
118,0.022469,0.005973,0.063984,20.3907,0.197597,13.155,1,0.763,2.7648
119,0.024280,0.005914,0.069254,19.0125,0.196495,10.253,2,1.009,2.5811
120,0.025045,0.006518,0.077299,17.8378,0.194216,6.651,2,1.116,2.3136
121,0.030500,0.007105,0.088040,14.6619,0.193501,2.354,2,1.011,2.3737
122,0.033896,0.007697,0.100587,12.1966,0.195241,1.463,4,0.789,3.0000
123,0.030207,0.007229,0.106348,10.2904,0.199728,3.983,2,1.045,1.0220
124,0.055683,0.007863,0.108566,8.6925,0.201255,4.927,2,1.502,0.8404
125,0.121155,0.013956,0.106645,7.4966,0.199295,5.053,2,3.286,0.7463
126,0.118269,0.015040,0.101363,6.9267,0.195519,5.486,2,3.200,2.4861
127,0.047715,0.013329,0.100876,6.4501,0.194726,5.688,2,1.706,2.8200
128,0.109366,0.018296,0.105139,6.1733,0.194750,5.625,2,2.984,1.4557
129,0.153204,0.023227,0.107573,7.1862,0.195079,6.504,2,4.148,0.6205
130,0.163290,0.021000,0.107787,7.9467,0.195323,7.130,2,4.428,0.7602
131,0.116603,0.016538,0.105073,8.1218,0.194882,7.340,3,3.179,0.6610
132,0.061376,0.012244,0.100345,6.8406,0.195687,6.169,2,1.951,1.7296
133,0.090421,0.012684,0.094292,5.6839,0.195558,4.922,2,2.461,1.3623
134,0.073272,0.012348,0.086771,3.8141,0.194619,2.877,2,2.012,1.4371
135,0.042822,0.009544,0.077711,3.0505,0.191798,1.393,3,1.935,1.2314
136,0.099877,0.020797,0.070607,4.9288,0.191208,2.328,3,2.659,3.0000
137,0.166412,0.028238,0.069080,5.9168,0.191735,2.979,3,4.486,3.0000
138,0.167154,0.029511,0.073261,6.7480,0.193198,3.903,3,4.211,2.1934
139,0.123421,0.025970,0.074630,6.4438,0.197591,4.749,2,3.358,1.0399
140,0.114176,0.019444,0.071902,5.6104,0.196679,4.738,2,3.084,0.6171
141,0.107511,0.025061,0.069413,3.9992,0.195038,3.986,3,2.938,1.5774
142,0.202255,0.027609,0.071088,2.9326,0.193547,3.189,3,5.524,1.3874
143,0.203193,0.031274,0.073896,2.6289,0.192943,2.296,3,5.585,0.7339
144,0.089676,0.025767,0.075614,2.7389,0.192059,2.315,3,2.484,1.4863
145,0.104132,0.029441,0.077757,3.2440,0.191935,2.762,2,2.760,1.9205
146,0.191223,0.036246,0.080208,3.9007,0.192143,3.348,2,5.128,1.5033
147,0.212731,0.042240,0.081955,4.2320,0.192425,3.721,2,5.761,1.0187
148,0.154662,0.036223,0.082354,3.8893,0.191718,3.693,3,4.187,0.7764
149,0.114346,0.024257,0.077786,1.7077,0.191230,1.989,4,3.107,1.0549
150,0.105381,0.020665,0.069726,0.8787,0.189326,1.884,3,2.873,1.9992
151,0.091575,0.019517,0.063732,1.3118,0.188669,2.704,3,2.535,2.2078
152,0.067973,0.017443,0.060617,2.1108,0.187886,3.150,3,1.643,3.0000
153,0.093794,0.024389,0.060928,2.2259,0.188054,2.942,3,2.515,3.0000
154,0.146936,0.029687,0.064584,1.7602,0.189133,2.117,3,3.961,2.4973
155,0.157955,0.030607,0.070294,1.0425,0.189962,1.057,3,4.297,1.6026
156,0.100835,0.027389,0.073143,0.9363,0.190786,0.749,4,2.750,0.7069
157,0.081264,0.019043,0.072899,1.5550,0.190371,1.168,4,2.188,1.3471
158,0.052219,0.017423,0.072501,3.1100,0.190329,1.869,4,1.396,0.4954
159,0.111013,0.021095,0.072602,4.6904,0.189720,2.317,3,3.023,1.7679
160,0.155205,0.026107,0.074277,5.1416,0.189387,2.143,3,4.213,1.5090
161,0.126687,0.023233,0.076019,5.0637,0.189278,1.802,3,3.468,1.2321
162,0.055141,0.020177,0.077075,4.8683,0.189612,1.591,3,1.595,1.3694
163,0.120455,0.024115,0.076786,4.8845,0.190101,1.435,2,3.265,1.3217
164,0.167253,0.026974,0.075784,4.6802,0.190524,1.474,2,4.501,0.9805
165,0.174952,0.029572,0.074709,4.2543,0.190884,1.658,2,4.736,0.8595
166,0.117257,0.023783,0.073657,3.7320,0.190972,2.077,3,3.191,0.8123
167,0.058724,0.014969,0.073129,3.0077,0.191018,2.964,4,1.643,1.0607
168,0.061683,0.011797,0.073483,2.7961,0.190985,3.343,4,1.673,1.5141
