frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
74,2.017160,0.489457,1.028112,120.1069,0.088917,100.950,0,40.007,3.0000
75,1.819120,0.526634,1.023145,126.1401,0.087279,104.062,1,44.088,3.0000
76,1.609277,0.484690,1.027104,128.9788,0.087506,105.963,0,43.588,3.0000
77,1.822920,0.434614,1.032677,122.3925,0.089772,100.198,0,41.360,3.0000
78,1.817362,0.496351,1.029344,119.5786,0.098129,99.025,1,43.035,3.0000
79,1.875633,0.468837,1.018925,127.9313,0.090443,104.044,0,40.960,3.0000
80,1.547935,0.413175,1.020279,129.8615,0.092081,109.739,0,42.235,3.0000
81,1.907193,0.422015,1.021257,131.5079,0.098847,115.350,1,40.984,3.0000
82,1.853308,0.489738,1.021207,129.5661,0.092941,111.310,0,41.849,3.0000
83,1.981696,0.469413,1.013955,130.7472,0.094113,111.284,0,41.479,3.0000
84,1.682078,0.479122,1.014986,128.3886,0.092546,105.736,0,41.304,3.0000
85,1.990306,0.501203,1.028765,126.8432,0.089232,100.949,0,40.187,3.0000
86,1.560562,0.509119,1.037225,128.0031,0.090120,101.690,0,42.615,3.0000
87,1.803716,0.414601,1.035678,127.0109,0.086826,100.642,0,40.124,3.0000
88,1.747352,0.453512,1.025393,129.8790,0.095323,109.838,0,43.299,3.0000
89,1.615305,0.543085,1.019146,127.2975,0.106515,114.894,0,40.263,3.0000
90,1.850027,0.486374,1.026980,118.6762,0.106925,106.541,0,42.276,3.0000
91,1.684262,0.436284,1.037323,115.9496,0.100438,94.353,1,40.695,3.0000
92,1.378174,0.414291,1.031811,130.5767,0.119856,104.103,0,41.339,3.0000
93,1.376764,0.405137,1.039833,136.7192,0.118493,105.564,0,40.627,3.0000
94,1.382986,0.547320,1.050946,143.9251,0.105383,110.223,0,41.380,3.0000
95,1.491576,0.527000,1.058156,146.4612,0.092162,108.669,0,41.312,3.0000
96,1.449410,0.396091,1.057563,142.9897,0.090742,106.160,0,41.601,3.0000
97,1.601344,0.382248,1.059193,135.0455,0.096876,101.148,0,41.492,3.0000
98,1.874086,0.462582,1.080857,123.5954,0.100707,86.787,0,41.108,3.0000
99,2.487067,0.591942,1.094362,122.1724,0.098123,75.916,0,41.826,3.4060
100,2.317309,0.571229,1.089477,131.3298,0.088021,75.828,2,41.014,3.0000
101,2.050473,0.464158,1.066509,136.6572,0.103630,76.533,1,42.379,3.0000
102,1.684883,0.333506,1.053588,140.3417,0.108812,75.696,2,44.830,3.0000
103,1.927883,0.381846,1.048334,144.0480,0.107733,85.250,1,42.370,3.0000
104,1.798304,0.393445,1.045065,146.6633,0.113126,99.410,1,44.602,3.0000
105,1.932314,0.362719,1.019475,156.0584,0.107773,105.114,0,37.236,3.0000
106,1.633241,0.338997,1.000861,163.5914,0.091191,104.775,0,68.022,3.0000
107,1.841374,0.412407,0.994812,163.4616,0.092357,106.998,0,37.437,3.0000
108,1.922155,0.308736,0.998121,158.3672,0.090737,105.097,1,43.056,3.0000
109,1.253753,0.331149,1.003408,156.2072,0.090512,105.669,1,37.893,3.0000
110,1.087867,0.195029,1.002987,155.4638,0.093147,105.462,1,51.140,3.0000
111,1.367626,0.331067,1.006621,151.6354,0.103764,102.108,0,45.945,3.0000
112,1.382443,0.323532,1.006650,150.0669,0.102459,101.717,1,42.166,3.0000
113,1.047115,0.305736,1.002236,155.6765,0.093336,104.686,2,45.356,3.0000
114,1.027466,0.243502,0.996949,160.7135,0.090568,106.823,1,41.885,3.0000
115,1.803595,0.369932,1.002311,158.8085,0.100119,112.023,0,45.097,3.0000
116,1.969736,0.351677,1.010107,158.0517,0.098286,111.565,0,42.044,3.0000
117,1.432901,0.380219,1.017988,156.4951,0.091317,106.664,0,44.983,3.0000
118,1.394263,0.304545,1.026546,154.8946,0.090992,104.779,0,48.010,3.0000
