frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
0,0.008156,0.002104,0.001333,0.3653,0.088715,2.010,4,0.220,1.0875
1,0.032062,0.004058,0.001303,0.3177,0.088670,1.937,4,0.899,0.7356
2,0.016577,0.003076,0.001634,0.2879,0.088656,1.904,4,0.491,0.5069
3,0.041587,0.005504,0.002068,0.3254,0.088604,1.953,4,1.126,0.5683
4,0.058078,0.005781,0.001304,0.3890,0.088777,2.073,4,1.630,0.6876
5,0.009678,0.003048,0.001315,0.5344,0.088926,2.125,4,0.227,0.8763
6,0.078102,0.008785,0.001865,0.7293,0.088849,2.019,4,2.165,1.1883
7,0.112759,0.035189,0.005024,1.4418,0.094280,3.345,4,3.765,2.6600
8,0.095769,0.030069,0.005251,2.8223,0.103107,5.714,4,4.408,4.4343
9,0.308124,0.053385,0.010611,4.8369,0.110459,11.042,4,11.564,3.0000
10,0.342735,0.065958,0.028224,5.6827,0.111898,16.587,4,10.078,3.0643
11,0.327494,0.087526,0.055134,7.4769,0.133096,22.755,4,11.210,3.0000
12,0.306072,0.068751,0.091266,9.2914,0.156605,30.996,1,11.541,3.0000
13,0.141105,0.050250,0.107759,8.8273,0.170021,38.713,1,3.953,2.3059
14,0.102883,0.034129,0.122112,7.7270,0.170557,43.110,2,4.364,3.0000
15,0.092878,0.022758,0.134641,4.4150,0.166526,40.328,2,3.870,0.7661
16,0.122705,0.025071,0.145633,3.9913,0.167020,38.298,4,2.759,1.2813
17,0.121203,0.025121,0.152188,5.2445,0.170352,37.177,3,2.107,0.9749
18,0.088915,0.029197,0.155251,6.6481,0.172818,36.253,3,1.939,0.6602
19,0.076756,0.014231,0.153793,7.5397,0.173245,36.079,3,1.681,1.0497
20,0.070719,0.014287,0.151646,7.8018,0.172585,36.774,3,1.329,0.5951
21,0.061520,0.013728,0.147595,7.7443,0.170675,38.836,4,0.915,0.6404
22,0.055641,0.015065,0.140888,7.6844,0.168996,40.654,4,1.471,1.0435
23,0.281267,0.080728,0.136776,6.2845,0.167346,40.127,2,11.061,3.0000
24,0.338930,0.085206,0.127602,6.3005,0.159889,36.255,1,9.493,5.7216
25,0.305613,0.075981,0.128794,4.2570,0.148949,32.328,3,8.818,3.0000
26,0.233219,0.042759,0.128968,8.6587,0.159497,31.714,3,4.902,3.0000
27,0.265664,0.082718,0.115597,11.3197,0.165602,25.560,0,9.355,3.0000
28,0.356676,0.071536,0.108395,16.7465,0.159132,20.574,2,10.285,3.0000
29,0.156521,0.039724,0.117877,20.5761,0.160733,17.995,2,4.490,3.0000
30,0.145663,0.038649,0.138905,19.3234,0.169619,15.448,2,3.198,3.0000
31,0.191535,0.033901,0.184934,15.9378,0.176876,13.867,2,2.134,3.0000
32,0.141129,0.028310,0.256802,11.3369,0.183223,11.106,1,5.392,3.0000
33,0.064564,0.023207,0.335276,10.9886,0.182407,11.418,1,2.263,3.0000
34,0.107857,0.032140,0.389159,13.8797,0.181932,12.429,1,3.030,3.0000
35,0.166433,0.042312,0.421136,15.0542,0.189612,11.240,1,4.657,1.4567
36,0.119157,0.035489,0.441930,15.1205,0.185797,10.291,1,3.375,0.7970
37,0.124859,0.024397,0.454504,14.1356,0.171294,10.369,2,3.510,0.4827
38,0.070453,0.014489,0.456412,14.3646,0.162420,12.560,2,1.883,3.0000
39,0.071160,0.017936,0.452022,15.3571,0.159459,14.400,1,1.095,1.8768
40,0.058568,0.016268,0.447722,17.5208,0.156531,15.927,2,1.552,3.0000
41,0.049357,0.019830,0.446011,20.1604,0.160509,18.225,2,1.610,3.0000
42,0.052468,0.020934,0.450371,21.9524,0.165588,19.898,2,1.696,3.0000
43,0.040020,0.017517,0.459191,23.2945,0.170746,21.266,2,1.384,1.2865
44,0.024538,0.010431,0.466934,25.1265,0.174018,23.006,2,0.875,0.8815
45,0.012289,0.004107,0.471656,27.5275,0.174641,25.249,2,0.649,1.0993
46,0.023373,0.005855,0.476657,30.3016,0.173856,28.025,2,0.860,1.1515
47,0.038580,0.008113,0.483698,33.5428,0.172424,31.327,2,0.721,0.9942
48,0.036628,0.007861,0.492544,37.7155,0.169781,35.547,2,0.432,0.9314
49,0.023423,0.005856,0.503923,42.9663,0.166045,40.882,2,0.259,1.2801
50,0.015573,0.004156,0.519244,49.3611,0.160402,47.363,2,0.192,0.9015
51,0.014307,0.004711,0.538425,57.5147,0.150398,55.602,2,0.633,1.1646
52,0.055378,0.010575,0.562600,67.9355,0.131357,65.784,2,1.979,1.8788
53,0.033901,0.009181,0.588758,82.3197,0.117697,79.169,0,2.574,2.2070
54,0.050159,0.012321,0.612506,98.4079,0.114297,93.748,0,2.909,0.7310
55,0.121669,0.023214,0.627928,110.6500,0.113774,104.234,0,2.088,1.5743
56,0.180053,0.032185,0.638104,119.9282,0.106949,111.412,0,2.307,1.4845
57,0.331856,0.051089,0.644601,126.9864,0.091927,115.421,0,3.421,0.6899
58,0.410645,0.057144,0.647265,132.7716,0.087579,118.660,0,4.175,0.2993
59,0.444091,0.052090,0.649018,136.6729,0.089960,121.348,0,2.520,0.2519
60,0.465627,0.047509,0.650322,139.4823,0.091253,123.490,0,1.658,0.2367
61,0.461920,0.043338,0.651626,141.6340,0.091957,125.124,0,1.087,0.2483
62,0.450771,0.039822,0.653122,143.2976,0.092338,126.407,0,0.440,0.2591
63,0.440068,0.038050,0.654605,144.6801,0.092538,127.499,0,0.573,0.2533
64,0.433340,0.037163,0.656046,145.9386,0.092608,128.513,0,0.800,0.2480
65,0.427151,0.036840,0.657422,147.1246,0.092592,129.479,0,1.097,0.2510
66,0.412949,0.037034,0.657706,147.3844,0.092610,129.687,0,1.394,0.2387
67,0.408225,0.037793,0.657751,147.5243,0.092591,129.803,0,1.594,0.2427
68,0.404707,0.038222,0.657604,147.5221,0.092593,129.800,0,1.599,0.2422
69,0.402490,0.039829,0.657645,147.4713,0.092617,129.777,0,1.401,0.2435
70,0.392964,0.045924,0.658036,147.3896,0.092685,129.735,0,2.635,0.2271
71,0.373470,0.056529,0.658480,147.2984,0.092787,129.689,0,4.217,0.1996
72,0.349017,0.059156,0.659027,147.1544,0.092876,129.603,0,4.360,0.3689
73,0.317973,0.056140,0.658784,147.0735,0.092971,129.456,0,7.997,0.7543
74,0.293830,0.032643,0.657386,146.2225,0.092519,129.183,0,3.131,3.0000
75,0.248733,0.041738,0.658022,144.7064,0.091578,128.646,0,5.354,2.7853
76,0.160270,0.033280,0.660556,143.6259,0.091044,128.240,0,4.566,0.1745
77,0.135133,0.024984,0.662883,142.0953,0.091351,127.136,0,3.817,0.2280
78,0.081421,0.021612,0.665310,140.6736,0.091828,126.165,0,2.265,0.2036
79,0.066426,0.017572,0.669852,139.2718,0.092350,125.223,0,1.875,0.3446
80,0.051796,0.014950,0.675020,137.7406,0.092858,124.069,0,1.486,0.3984
81,0.077421,0.017219,0.679952,136.0691,0.093260,122.688,0,1.453,0.4721
82,0.117457,0.020360,0.683951,134.3162,0.093424,121.227,0,1.576,0.7721
83,0.169408,0.027220,0.687319,132.4504,0.093431,119.620,0,1.626,0.8078
84,0.236957,0.044094,0.689977,129.9929,0.093012,117.412,0,3.344,0.7231
85,0.271140,0.044498,0.689881,127.2434,0.092618,114.831,0,4.183,0.5977
86,0.305341,0.036929,0.696230,123.7282,0.091832,111.448,0,1.996,0.6509
87,0.380019,0.047633,0.701644,119.0163,0.090372,106.941,0,2.318,0.6832
88,0.445732,0.058662,0.705078,112.5811,0.088611,100.715,0,3.762,0.9046
89,0.489114,0.055647,0.707218,104.5344,0.085803,92.693,0,2.729,3.1362
90,0.388955,0.047368,0.707249,98.8148,0.088600,86.794,1,3.174,2.0768
91,0.432411,0.059030,0.712093,97.4846,0.091150,85.944,1,3.999,1.7748
92,0.436670,0.060762,0.720262,97.8474,0.093088,87.754,1,4.000,1.4392
93,0.489394,0.057344,0.728765,98.0438,0.093894,89.849,1,3.062,1.4839
94,0.502009,0.060315,0.737198,96.9092,0.095099,90.785,1,2.936,2.4463
95,0.484641,0.046628,0.744173,95.6379,0.096936,90.710,1,1.487,2.0082
96,0.479398,0.039044,0.750858,94.1069,0.097588,89.704,1,1.507,1.1230
97,0.423539,0.030332,0.752875,91.8697,0.097940,87.919,1,1.126,1.3299
98,0.337493,0.024427,0.754072,90.4751,0.099560,86.829,1,0.696,0.6411
99,0.318745,0.022567,0.756049,90.2768,0.100039,86.733,1,0.409,0.3511
100,0.295652,0.022663,0.757255,90.5976,0.099418,86.880,1,0.389,0.7530
101,0.278542,0.022960,0.757648,90.9729,0.098699,87.065,1,0.753,0.9558
102,0.286344,0.023680,0.757515,91.2664,0.098252,87.282,1,1.044,0.9821
103,0.303075,0.024270,0.757540,91.3749,0.098135,87.390,1,0.739,0.7736
104,0.311487,0.024541,0.757304,91.3862,0.098099,87.397,1,0.400,0.7269
105,0.310658,0.024746,0.757164,91.4231,0.098066,87.408,1,0.334,0.7688
106,0.303992,0.027064,0.757274,91.3646,0.098164,87.375,1,1.427,2.2262
107,0.315765,0.036207,0.756261,91.2236,0.097854,87.355,1,3.346,3.9034
108,0.276706,0.037071,0.753226,92.6748,0.095405,88.670,1,4.890,2.0382
109,0.148351,0.026911,0.751121,97.1040,0.089314,92.329,1,4.340,2.1482
110,0.118349,0.017689,0.755299,102.1915,0.086237,96.925,0,3.124,1.9904
111,0.079881,0.012762,0.761087,106.3871,0.085304,101.034,0,2.712,1.3371
112,0.095745,0.013354,0.762509,106.9741,0.085217,101.472,0,2.201,0.9961
113,0.085456,0.013213,0.762847,106.9665,0.085313,101.420,0,1.873,0.1616
114,0.073287,0.010565,0.763076,106.8866,0.085402,101.325,0,1.533,0.1906
115,0.061017,0.008331,0.763437,106.9290,0.085464,101.356,0,1.211,0.1666
116,0.049187,0.006467,0.763771,107.0143,0.085497,101.434,0,0.921,0.1867
117,0.038239,0.005058,0.764005,107.0649,0.085513,101.479,0,0.667,0.1795
118,0.028520,0.004053,0.764159,107.0963,0.085527,101.504,0,0.457,0.1627
119,0.020282,0.003369,0.764239,107.1079,0.085537,101.511,0,0.292,0.1753
120,0.013527,0.002851,0.764290,107.1190,0.085545,101.518,0,0.174,0.1818
121,0.008503,0.002527,0.764321,107.1269,0.085551,101.525,0,0.101,0.1891
122,0.006087,0.002965,0.764279,107.1183,0.085550,101.519,0,0.089,0.2514
123,0.009974,0.004605,0.764072,107.1154,0.085548,101.523,0,0.258,0.2421
124,0.016902,0.006073,0.763549,107.1469,0.085551,101.563,0,0.448,0.2281
125,0.142773,0.021180,0.763954,106.3825,0.085105,100.923,0,3.967,0.7749
126,0.092305,0.027850,0.764065,105.3141,0.085445,100.071,0,2.619,1.1259
127,0.129062,0.027081,0.764976,103.5091,0.086829,98.530,1,3.652,1.7922
128,0.148825,0.031407,0.768927,102.4084,0.089063,97.430,1,4.210,2.0557
129,0.145259,0.031533,0.775618,103.5555,0.091616,98.216,1,4.115,1.3523
130,0.125520,0.026150,0.783584,105.9101,0.092694,100.032,1,3.571,0.6586
131,0.095066,0.022241,0.792219,107.3690,0.093960,101.075,1,2.700,0.5389
132,0.067994,0.017714,0.800204,108.1484,0.094465,101.565,1,4.713,0.8335
133,0.176123,0.036896,0.807753,108.6896,0.094965,101.907,1,5.394,0.4672
134,0.422190,0.065891,0.815933,109.0829,0.095072,102.135,1,3.947,0.3091
135,0.549957,0.078857,0.824522,109.2346,0.095068,102.123,1,1.996,0.8331
136,0.555589,0.076783,0.833004,109.4376,0.094639,102.173,1,2.454,0.3513
137,0.510717,0.064585,0.838473,109.8637,0.093558,102.373,1,4.115,1.3509
138,0.452411,0.076513,0.840799,110.6284,0.090922,102.580,1,4.829,1.9017
139,0.355285,0.055582,0.841340,112.5315,0.088141,103.991,0,3.634,0.8718
140,0.220161,0.036079,0.840730,114.8916,0.087418,105.972,0,2.687,0.9976
141,0.272738,0.051217,0.838077,115.2160,0.087720,105.603,0,10.523,3.0000
142,0.097741,0.018895,0.837070,115.2952,0.087998,105.178,0,1.471,3.0000
143,0.056981,0.008972,0.838629,115.6163,0.088462,105.321,0,1.039,0.3606
144,0.040801,0.006830,0.839117,115.6192,0.088574,105.193,0,0.733,0.5670
145,0.028185,0.005351,0.839241,115.6330,0.088590,105.148,0,0.490,0.5889
146,0.019807,0.004137,0.839345,115.7233,0.088633,105.245,0,0.306,0.4916
147,0.015654,0.003504,0.839402,115.7612,0.088653,105.289,0,0.183,0.4652
148,0.011546,0.003089,0.839412,115.7740,0.088656,105.295,0,0.108,0.4810
149,0.010016,0.003218,0.839426,115.7926,0.088657,105.308,0,0.281,0.4877
150,0.009688,0.003004,0.839455,115.8171,0.088675,105.333,0,0.212,0.4712
151,0.009173,0.002913,0.839421,115.8447,0.088692,105.364,0,0.222,0.4406
152,0.009519,0.002849,0.839414,115.8466,0.088696,105.366,0,0.185,0.4412
153,0.009167,0.002515,0.839377,115.8419,0.088701,105.359,0,0.100,0.4231
154,0.018195,0.003297,0.839368,115.8289,0.088722,105.346,0,0.489,0.3923
155,0.008994,0.002770,0.839300,115.7690,0.088726,105.281,0,0.112,0.3643
156,0.008920,0.003316,0.839213,115.6291,0.088650,105.161,0,0.311,0.7679
157,0.014114,0.004674,0.838765,115.1828,0.088141,104.919,0,1.057,1.5296
158,0.035067,0.010756,0.837828,114.3960,0.087056,104.597,0,1.725,0.8488
159,0.051836,0.016788,0.836825,113.3982,0.085995,104.097,0,1.474,1.8588
160,0.039803,0.012548,0.835638,112.2793,0.085458,103.322,0,1.124,0.7858
161,0.045367,0.010483,0.834814,111.7311,0.084982,103.068,0,0.593,0.7427
162,0.096549,0.012944,0.834472,112.2399,0.083822,103.317,0,3.068,2.1411
163,0.085622,0.015891,0.836239,113.7017,0.083514,104.130,0,3.756,2.4528
164,0.235709,0.031278,0.838650,116.0243,0.083041,106.038,0,2.420,0.9275
165,0.345692,0.036471,0.840897,118.1139,0.082433,108.045,0,2.273,1.8348
166,0.436646,0.041536,0.841830,119.2997,0.082136,109.048,0,0.620,1.1717
167,0.424022,0.043193,0.841362,119.0557,0.082267,108.596,0,1.088,0.2463
168,0.397507,0.071449,0.840709,118.8507,0.082481,108.340,0,9.974,3.0000
169,0.381461,0.046153,0.843405,118.4858,0.082608,107.891,0,2.373,3.0000
170,0.339354,0.034062,0.843450,118.0040,0.082877,107.107,0,1.436,2.0950
171,0.306536,0.030180,0.842831,117.5902,0.083047,106.577,0,0.435,0.3157
172,0.288933,0.029642,0.842607,117.3793,0.083114,106.309,0,0.415,0.3080
173,0.284906,0.027986,0.842792,117.2886,0.083142,106.209,0,0.205,0.2840
174,0.285946,0.027778,0.843074,117.2989,0.083122,106.228,0,0.180,0.2224
175,0.282692,0.028683,0.843214,117.3232,0.083115,106.237,0,0.369,0.2698
176,0.277191,0.027883,0.843234,117.2769,0.083137,106.181,0,0.303,0.2503
177,0.270477,0.028204,0.843409,117.1752,0.083170,106.074,0,0.272,0.2454
178,0.267014,0.030492,0.844247,117.0573,0.083172,105.963,0,0.675,0.2957
179,0.263881,0.026198,0.845687,117.0129,0.083180,105.922,0,0.066,0.2071
