frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
0,0.008539,0.002225,0.001369,0.3892,0.088680,2.002,4,0.216,1.0623
1,0.031230,0.004030,0.001330,0.3400,0.088638,1.935,4,0.893,0.6890
2,0.016122,0.003134,0.001655,0.3079,0.088626,1.897,4,0.494,0.5188
3,0.040653,0.005486,0.002087,0.3466,0.088576,1.945,4,1.121,0.5967
4,0.056674,0.005774,0.001349,0.4093,0.088731,2.066,4,1.624,0.6948
5,0.009506,0.003158,0.001363,0.5640,0.088879,2.125,4,0.220,0.8753
6,0.076219,0.008704,0.001870,0.7581,0.088799,2.029,4,2.154,1.1342
7,0.109948,0.034485,0.004715,1.4101,0.094015,3.340,4,3.662,2.3669
8,0.093161,0.029271,0.004886,2.7727,0.102860,5.672,4,4.407,4.4376
9,0.306049,0.052641,0.010050,4.7653,0.110249,10.936,4,11.576,3.0000
10,0.333425,0.064751,0.027770,5.7017,0.111914,16.514,4,10.133,3.0740
11,0.321176,0.086453,0.054692,7.6142,0.132663,22.726,4,10.845,3.0000
12,0.299018,0.068256,0.091317,9.4083,0.156468,31.102,1,11.386,3.0000
13,0.133811,0.049328,0.107705,8.9718,0.170056,38.900,1,4.245,1.5989
14,0.102528,0.033874,0.122041,7.9506,0.170803,43.389,2,4.369,2.5932
15,0.093731,0.022567,0.134305,3.9369,0.167334,40.683,2,3.871,0.7823
16,0.122364,0.024644,0.146722,3.6516,0.167401,37.716,4,2.762,1.3954
17,0.120837,0.024910,0.155168,5.0665,0.171155,36.117,3,2.105,1.0577
18,0.089263,0.027873,0.161175,6.2417,0.173783,35.291,3,1.945,1.0675
19,0.076762,0.015158,0.162943,7.4579,0.174503,34.950,3,1.680,1.4769
20,0.070646,0.015021,0.163672,8.9332,0.174848,34.875,3,1.333,0.6256
21,0.061623,0.013702,0.162843,9.6382,0.173968,36.206,3,0.908,0.6379
22,0.054412,0.015396,0.158994,10.4446,0.171939,38.136,4,1.533,0.6397
23,0.279860,0.079441,0.153274,9.6467,0.165888,39.115,2,10.987,3.0000
24,0.328270,0.083363,0.143036,10.0265,0.159047,35.712,1,9.975,5.5037
25,0.304998,0.076610,0.143346,7.9342,0.148619,32.446,3,8.584,3.0000
26,0.233276,0.043327,0.141126,10.5239,0.160022,32.179,2,4.895,3.0000
27,0.260488,0.082534,0.126267,14.2202,0.166077,26.850,0,9.280,3.0000
