frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
0,0.009991,0.002520,0.001461,0.4484,0.088590,1.977,4,0.209,0.9724
1,0.029340,0.004104,0.001412,0.4120,0.088555,1.923,4,0.888,0.5957
2,0.015039,0.003310,0.001725,0.3723,0.088542,1.877,4,0.500,0.5335
3,0.038438,0.005494,0.002158,0.4106,0.088491,1.918,4,1.107,0.6197
4,0.053445,0.005796,0.001475,0.4757,0.088608,2.049,4,1.618,0.7368
5,0.009940,0.003467,0.001497,0.6443,0.088752,2.129,4,0.203,0.8668
6,0.071697,0.008587,0.001911,0.8446,0.088672,2.064,4,2.137,1.0381
7,0.102172,0.032737,0.003981,1.4272,0.093350,3.414,4,3.419,2.3615
8,0.086928,0.027410,0.004009,2.7175,0.102151,5.641,4,4.404,4.4448
9,0.303304,0.050854,0.008731,4.6480,0.109621,10.712,4,11.675,3.0000
10,0.314728,0.062036,0.026369,5.6884,0.111746,16.322,4,9.995,3.0893
11,0.303615,0.083166,0.052488,7.6195,0.131744,22.519,4,10.319,3.0000
12,0.282507,0.065109,0.088721,9.0618,0.154666,30.632,2,11.152,3.0000
13,0.122583,0.047512,0.104861,8.4545,0.168329,38.487,2,4.672,1.5995
14,0.102732,0.032874,0.118992,7.1723,0.169766,42.609,2,4.376,0.9158
15,0.093206,0.022334,0.131587,3.6159,0.166039,39.912,3,3.879,0.7414
16,0.122777,0.024308,0.142496,3.8321,0.167518,37.743,3,2.762,1.2827
17,0.121438,0.024793,0.149455,5.0042,0.170837,36.857,3,2.104,1.0056
18,0.088951,0.028444,0.153031,6.2343,0.173118,36.099,3,1.942,0.7956
19,0.076725,0.014188,0.151597,7.0727,0.173666,35.828,3,1.682,1.0279
20,0.070694,0.014055,0.149239,7.2781,0.173146,36.304,3,1.331,0.5880
21,0.061551,0.013303,0.145092,6.9035,0.171328,38.170,4,0.909,0.6622
22,0.052097,0.014446,0.138016,6.4654,0.168602,40.584,4,1.597,2.0462
23,0.303326,0.078504,0.133108,5.3842,0.167707,40.317,2,11.684,3.0000
24,0.311132,0.079551,0.124337,5.8332,0.161227,37.009,1,9.746,5.6560
25,0.292630,0.078714,0.125231,5.2696,0.150149,33.390,3,8.592,3.0000
26,0.233430,0.042510,0.127047,9.9799,0.158351,32.806,3,4.909,3.1877
27,0.249378,0.080435,0.115224,13.1833,0.162972,27.399,1,9.688,2.8435
28,0.328424,0.067235,0.108966,18.5120,0.157068,22.979,2,10.027,3.0000
29,0.142384,0.038189,0.118673,22.5584,0.159905,20.924,2,4.624,3.0000
30,0.132958,0.037050,0.139931,22.2703,0.170052,19.098,2,3.391,3.0000
31,0.202106,0.033259,0.183874,19.4663,0.179993,17.355,2,2.635,3.0000
32,0.152322,0.028270,0.251847,15.4020,0.189459,13.846,1,5.059,3.0000
33,0.064797,0.023214,0.326100,14.2735,0.192461,12.292,1,2.261,1.9465
34,0.091668,0.031349,0.382816,16.3345,0.179250,12.735,2,2.833,1.4263
35,0.153490,0.042197,0.411967,17.3623,0.177912,11.569,1,4.553,3.0000
36,0.109259,0.034677,0.425857,17.0742,0.179968,9.429,1,3.435,1.5392
37,0.116772,0.023734,0.433818,15.3031,0.169848,7.588,1,3.566,0.7407
38,0.075194,0.012851,0.435284,13.0652,0.154958,6.977,2,2.027,1.0229
39,0.069824,0.018672,0.427584,13.3337,0.149139,9.104,2,1.103,3.0000
40,0.058571,0.015585,0.422073,16.4582,0.152384,11.916,2,1.479,2.8630
41,0.053699,0.019035,0.423492,19.0804,0.158453,13.942,2,1.642,2.7505
42,0.046839,0.019945,0.429128,20.4692,0.164687,15.336,2,1.699,1.5044
43,0.036880,0.016464,0.433719,21.1244,0.169452,16.468,2,1.304,0.7649
44,0.024324,0.009905,0.435423,21.8446,0.171986,17.584,2,0.717,0.9481
45,0.012901,0.004879,0.436366,22.7816,0.172941,18.543,2,0.652,1.2103
46,0.023743,0.006176,0.437547,23.7333,0.173089,19.389,2,0.859,1.2391
47,0.039002,0.008500,0.438778,24.6097,0.172749,20.247,2,0.716,1.1859
48,0.037346,0.008432,0.439955,25.4224,0.172210,21.151,2,0.424,1.2489
49,0.024555,0.006634,0.441264,26.2273,0.171776,22.071,2,0.247,1.2598
50,0.020340,0.005369,0.442796,27.1122,0.171644,23.043,2,0.145,1.2549
51,0.016865,0.005364,0.444863,28.2625,0.172047,24.255,2,0.601,1.2765
52,0.044479,0.011300,0.450264,30.3062,0.171817,25.606,2,1.945,2.0862
53,0.039974,0.009362,0.461720,33.6231,0.171590,27.215,2,2.967,1.3250
54,0.045976,0.013122,0.476222,37.6677,0.171725,29.332,2,2.921,1.1773
55,0.041107,0.011355,0.490030,42.6398,0.169507,32.653,2,1.897,1.6225
56,0.058239,0.014674,0.503930,48.6209,0.164588,37.629,2,2.655,1.2261
57,0.108885,0.027979,0.519166,56.2038,0.156279,44.917,2,3.816,0.9266
58,0.126015,0.033413,0.533227,67.6294,0.140235,56.428,2,3.934,1.2245
59,0.148016,0.026578,0.548469,82.1387,0.117978,71.184,1,3.136,0.7034
60,0.123773,0.020200,0.564342,95.0394,0.113090,84.254,0,2.160,1.3146
61,0.238625,0.023512,0.582595,106.4374,0.104425,95.443,0,5.315,0.4327
62,0.478814,0.036011,0.601428,114.3830,0.086991,102.206,0,3.704,0.5032
63,0.524487,0.041980,0.611174,121.7462,0.085387,108.932,0,1.427,0.3130
64,0.523250,0.043725,0.617073,127.1427,0.088179,114.043,0,0.882,0.3107
65,0.513247,0.044147,0.621418,131.3697,0.089796,117.940,0,1.100,0.2982
66,0.510958,0.045071,0.624886,134.6383,0.090590,120.931,0,1.393,0.3067
67,0.501168,0.044675,0.627146,137.1920,0.091267,123.154,0,1.593,0.2789
68,0.476019,0.042612,0.628548,139.2242,0.091896,124.820,0,1.602,0.2517
69,0.455249,0.042274,0.629947,140.8702,0.092327,126.160,0,1.391,0.2477
70,0.439217,0.047183,0.631605,142.2325,0.092595,127.285,0,2.622,0.2467
71,0.415466,0.056698,0.633242,143.4329,0.092780,128.290,0,4.202,0.2206
72,0.389091,0.059077,0.634917,144.5035,0.092864,129.205,0,4.362,0.3310
73,0.356600,0.056153,0.635183,145.0033,0.092912,129.552,0,6.872,0.7586
74,0.334215,0.037459,0.633928,144.5421,0.092376,129.578,0,4.262,3.0000
75,0.260784,0.039582,0.635237,143.8894,0.091290,129.688,0,5.063,0.2686
76,0.147831,0.029128,0.637409,143.1740,0.091197,129.387,0,4.555,0.2401
77,0.124710,0.020926,0.639593,142.1151,0.091504,128.629,0,3.825,0.2137
78,0.075213,0.019172,0.641692,141.2297,0.092029,128.037,0,2.251,0.2146
79,0.061311,0.014861,0.646159,140.4558,0.092649,127.549,0,1.872,0.2985
80,0.046892,0.011161,0.651113,139.5793,0.093280,126.895,0,1.496,0.3502
81,0.045756,0.011254,0.655857,138.4415,0.093898,125.936,0,1.437,0.2758
82,0.043521,0.011583,0.660072,136.8606,0.094369,124.569,0,1.361,0.2669
83,0.049488,0.017282,0.663445,134.8459,0.094498,122.836,0,1.782,0.5268
84,0.115015,0.034202,0.665957,132.4102,0.094156,120.714,0,3.335,0.7442
85,0.194032,0.038059,0.666076,129.9522,0.093624,118.531,0,4.087,0.7362
86,0.260785,0.033334,0.673050,127.1765,0.093110,115.933,0,1.988,0.7412
87,0.324006,0.041993,0.678943,123.6778,0.092573,112.604,0,2.325,0.7612
88,0.413115,0.053776,0.683117,118.9583,0.091784,108.095,0,3.708,0.8825
89,0.493867,0.054314,0.686161,113.0744,0.091291,102.364,0,2.693,3.2279
90,0.513733,0.053356,0.688022,106.0477,0.090516,95.322,0,3.043,2.5776
91,0.569751,0.063845,0.688550,97.8843,0.090938,88.120,1,4.027,1.3607
92,0.534543,0.066348,0.691282,92.7699,0.093543,85.124,1,4.101,2.1380
93,0.480990,0.061410,0.696406,89.3323,0.096795,84.392,1,3.117,1.5561
94,0.399068,0.056862,0.701865,85.7251,0.101635,83.282,1,2.861,2.1973
95,0.305373,0.038608,0.707722,83.6753,0.104999,82.351,1,1.475,1.4633
96,0.213678,0.023826,0.714557,83.3177,0.106133,81.986,1,1.349,0.2933
97,0.156377,0.016441,0.718175,83.8855,0.105382,82.374,1,1.124,0.3123
98,0.168641,0.018032,0.721326,85.5854,0.103447,83.813,1,2.087,0.5586
99,0.232112,0.022088,0.724535,87.7219,0.100898,85.665,1,2.606,0.8097
100,0.309666,0.027439,0.726950,89.9321,0.098127,87.544,1,1.891,1.1224
101,0.320379,0.028575,0.727197,91.4163,0.096485,88.628,1,0.427,1.4159
102,0.318018,0.027456,0.726946,93.0115,0.095720,89.885,1,0.479,1.2485
103,0.356196,0.028077,0.727405,94.6826,0.094708,91.235,1,1.185,1.0330
104,0.395370,0.029657,0.727748,96.4050,0.093314,92.566,1,1.012,1.0435
105,0.409246,0.028430,0.727816,97.0185,0.093558,93.150,1,0.167,0.5166
106,0.412383,0.031035,0.727251,96.7508,0.093393,92.904,1,0.966,2.2560
107,0.448256,0.039859,0.725099,96.0768,0.092290,92.486,1,3.329,3.9546
108,0.456575,0.044143,0.720845,95.0719,0.089826,91.896,1,4.834,1.8876
109,0.271127,0.031496,0.719153,97.4720,0.087646,94.089,1,4.374,1.4296
110,0.135891,0.021736,0.721800,101.9710,0.085520,98.139,0,3.014,1.9713
111,0.089495,0.013842,0.726008,105.0571,0.085296,100.955,0,2.526,1.1722
112,0.101916,0.013077,0.727454,105.6939,0.085236,101.414,0,2.192,0.7560
113,0.085351,0.012820,0.728056,105.7351,0.085310,101.408,0,1.872,0.1778
114,0.073233,0.010354,0.728426,105.6909,0.085396,101.354,0,1.532,0.1754
115,0.060995,0.008230,0.728866,105.7177,0.085462,101.371,0,1.211,0.1641
116,0.049190,0.006434,0.729254,105.7864,0.085498,101.434,0,0.921,0.1806
117,0.038255,0.005020,0.729539,105.8328,0.085515,101.475,0,0.667,0.1688
118,0.028533,0.004031,0.729724,105.8689,0.085529,101.507,0,0.456,0.1564
119,0.020283,0.003352,0.729821,105.8769,0.085538,101.513,0,0.292,0.1813
120,0.013533,0.002837,0.729894,105.8920,0.085547,101.525,0,0.174,0.1736
121,0.008502,0.002505,0.729932,105.8928,0.085553,101.525,0,0.102,0.1838
122,0.005893,0.002882,0.729912,105.8948,0.085553,101.528,0,0.086,0.2250
123,0.009465,0.004359,0.729722,105.8826,0.085549,101.519,0,0.252,0.2439
124,0.015854,0.005752,0.729259,105.9238,0.085552,101.564,0,0.446,0.2237
125,0.131327,0.020105,0.729845,105.1962,0.085109,100.924,0,3.953,0.7755
126,0.084892,0.026117,0.730382,104.2037,0.085421,100.069,0,2.622,1.1329
127,0.118384,0.025317,0.731044,102.3380,0.086805,98.535,1,3.650,1.8142
128,0.136710,0.029685,0.734211,100.9349,0.089069,97.415,1,4.215,2.0739
129,0.133552,0.029940,0.739778,101.8075,0.091691,98.168,1,4.121,1.3553
130,0.115462,0.024640,0.746454,104.0282,0.092630,100.021,1,3.601,0.9058
131,0.087558,0.021098,0.753941,105.3826,0.093942,101.091,1,2.707,0.5201
132,0.062715,0.016849,0.760843,106.0789,0.094464,101.590,1,4.713,0.8317
133,0.176112,0.036327,0.767314,106.5457,0.094957,101.924,1,5.395,0.4727
134,0.421962,0.065143,0.774416,106.8764,0.095066,102.145,1,3.946,0.3087
135,0.549973,0.077889,0.781925,106.9569,0.095056,102.122,1,1.997,0.8310
136,0.555943,0.075700,0.789299,107.0747,0.094628,102.144,1,2.449,0.3497
137,0.511182,0.063565,0.793944,107.4355,0.093550,102.343,1,4.116,1.3514
138,0.452634,0.074960,0.795811,108.0449,0.090899,102.558,1,4.829,1.8966
139,0.354541,0.054845,0.796180,109.7434,0.088165,103.941,0,3.634,0.8557
140,0.219771,0.035517,0.795342,111.9367,0.087407,105.923,0,2.688,0.9995
141,0.268120,0.049685,0.792699,112.2003,0.087745,105.647,0,10.508,3.0000
142,0.096281,0.016621,0.791843,112.1940,0.088033,105.268,0,1.461,2.6202
143,0.056952,0.009102,0.792927,112.2534,0.088327,105.157,0,1.043,0.5698
144,0.040437,0.007300,0.793419,112.2469,0.088449,105.056,0,0.730,0.6333
145,0.027913,0.005815,0.793752,112.3055,0.088516,105.084,0,0.483,0.6713
146,0.020718,0.004503,0.793836,112.3800,0.088552,105.162,0,0.305,0.6107
147,0.016300,0.003731,0.793869,112.4189,0.088575,105.203,0,0.182,0.5663
148,0.012102,0.003317,0.793875,112.4330,0.088585,105.213,0,0.107,0.5563
149,0.011344,0.003440,0.793894,112.4473,0.088588,105.225,0,0.274,0.5691
150,0.011419,0.003260,0.793904,112.4632,0.088596,105.241,0,0.213,0.5610
151,0.010711,0.003142,0.793847,112.4981,0.088610,105.280,0,0.214,0.5401
152,0.010997,0.003031,0.793850,112.5044,0.088618,105.286,0,0.183,0.5274
153,0.010753,0.002721,0.793814,112.4931,0.088621,105.272,0,0.094,0.5042
154,0.016739,0.003428,0.793815,112.4838,0.088640,105.262,0,0.488,0.4710
155,0.010361,0.002828,0.793760,112.4375,0.088647,105.210,0,0.128,0.3861
156,0.009726,0.003299,0.793629,112.3259,0.088598,105.112,0,0.312,0.7583
157,0.014162,0.004502,0.792995,112.0254,0.088142,104.949,0,1.061,1.5257
158,0.035084,0.010320,0.791791,111.3632,0.087069,104.608,0,1.722,0.8549
159,0.051755,0.016105,0.790518,110.5045,0.086001,104.090,0,1.471,1.8478
160,0.036777,0.011947,0.789201,109.5195,0.085462,103.325,0,1.125,0.7904
161,0.045332,0.010274,0.788270,109.0526,0.084966,103.045,0,0.602,0.7021
162,0.096564,0.012851,0.787883,109.6493,0.083812,103.309,0,3.069,2.1318
163,0.085488,0.015700,0.789598,111.1030,0.083515,104.124,0,3.773,2.4475
164,0.235019,0.030890,0.791976,113.3873,0.083048,106.010,0,2.422,0.9197
165,0.344934,0.036044,0.794133,115.4959,0.082434,108.028,0,2.059,1.8384
166,0.436534,0.041095,0.795045,116.6735,0.082133,109.048,0,0.621,1.1875
167,0.422890,0.042541,0.794549,116.3755,0.082266,108.595,0,1.041,0.2377
168,0.397052,0.069765,0.793856,116.1351,0.082482,108.341,0,9.961,3.0000
169,0.377741,0.041747,0.796703,115.7047,0.082658,107.838,0,1.196,3.0000
170,0.342259,0.034262,0.796650,115.2245,0.082867,107.174,0,0.946,0.2269
171,0.316667,0.030845,0.796175,114.8531,0.082996,106.736,0,0.324,0.2799
172,0.302750,0.030490,0.796062,114.7055,0.083040,106.552,0,0.365,0.3545
