frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
74,0.061268,0.010571,0.234273,12.6653,0.166894,11.719,3,5.972,3.0000
75,0.047274,0.010735,0.235481,13.1840,0.166349,11.069,3,5.609,3.0032
76,0.048362,0.010571,0.237045,13.6244,0.166014,10.256,3,4.827,3.0874
77,0.055168,0.010807,0.239397,13.8328,0.166333,9.187,3,4.159,3.0076
78,0.060216,0.011199,0.242294,13.9342,0.167011,7.996,3,3.293,3.0000
79,0.063329,0.011864,0.245795,13.9283,0.168211,6.713,3,3.324,3.0000
80,0.064470,0.012571,0.249871,13.8114,0.169910,5.377,2,3.660,3.0000
81,0.063707,0.012618,0.254294,13.5998,0.171849,4.060,1,4.323,3.0000
82,0.061218,0.011679,0.258749,13.3924,0.173562,2.979,1,4.565,1.9534
83,0.057208,0.010788,0.263072,13.2542,0.174593,2.538,1,3.456,1.7883
84,0.051868,0.010077,0.267248,13.1402,0.174883,2.838,1,4.450,1.8700
85,0.045336,0.008941,0.271233,13.0688,0.174497,3.487,1,6.126,2.1653
86,0.037625,0.006681,0.275115,13.0365,0.173540,4.228,1,6.681,1.2224
87,0.028748,0.006359,0.279025,13.0271,0.172105,5.000,1,6.080,1.7790
88,0.018774,0.005653,0.283002,13.0249,0.170290,5.805,2,5.516,2.3522
89,0.016143,0.004700,0.287057,13.0621,0.168199,6.646,3,6.242,2.9266
90,0.013945,0.004221,0.291214,13.1776,0.165933,7.545,3,7.103,3.4936
91,0.024692,0.006293,0.295543,13.4354,0.165321,7.781,3,8.249,4.0134
92,0.064026,0.009942,0.299517,13.5250,0.164984,7.847,3,8.277,4.2838
93,0.100895,0.013501,0.303314,13.5382,0.164749,7.675,3,8.035,4.4263
94,0.131476,0.015817,0.306987,13.4968,0.164687,7.322,3,7.612,4.4156
95,0.155573,0.017775,0.310578,13.4170,0.164874,6.887,3,7.005,4.2634
96,0.171779,0.018994,0.313944,13.3552,0.165387,6.517,3,6.339,4.0442
97,0.178605,0.019890,0.317098,13.3033,0.166149,6.306,3,5.488,3.6893
98,0.175068,0.020001,0.320030,13.2445,0.167038,6.381,3,5.245,3.2248
99,0.160170,0.019375,0.322676,13.2050,0.167950,6.860,3,4.835,3.0000
100,0.121596,0.018203,0.325611,12.6275,0.169315,7.235,3,5.771,3.0000
101,0.072544,0.015516,0.328564,11.8219,0.170824,7.667,3,6.710,3.0000
102,0.069060,0.014356,0.331345,11.0990,0.172076,8.299,3,4.488,3.0000
