frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
74,0.069056,0.011453,0.169884,5.0454,0.169664,4.085,3,5.831,3.0000
75,0.067791,0.012193,0.171069,5.0373,0.169817,5.337,3,5.387,3.0000
76,0.053200,0.012094,0.171996,5.0580,0.169954,6.797,3,4.760,3.0000
77,0.052544,0.010955,0.172764,5.0957,0.169986,8.397,3,5.184,2.7837
78,0.058003,0.010115,0.173710,5.0812,0.169659,9.998,3,4.294,3.0000
79,0.061959,0.010209,0.175032,5.0014,0.169285,11.539,3,4.470,2.9739
80,0.064249,0.011373,0.176812,4.7514,0.169262,12.848,3,4.684,2.4476
81,0.064677,0.011780,0.178780,4.6822,0.169042,14.176,3,4.349,1.7807
82,0.063387,0.011501,0.181277,4.8554,0.169080,15.533,2,3.248,2.6189
83,0.060518,0.011649,0.184399,5.2529,0.169690,16.851,2,3.523,3.0000
84,0.056166,0.011541,0.188069,5.8310,0.170906,18.104,3,5.201,3.0000
85,0.050412,0.012021,0.192265,6.5302,0.172743,19.281,3,6.914,3.0000
86,0.043274,0.011310,0.197111,7.3612,0.175324,20.437,1,6.692,3.0000
87,0.048400,0.011500,0.202474,8.3273,0.178207,21.561,1,5.715,3.0000
88,0.054126,0.010739,0.208157,9.4188,0.180949,22.605,1,5.037,3.0000
89,0.050764,0.009458,0.214047,10.6114,0.183406,23.537,1,6.637,3.0000
90,0.036824,0.007511,0.220000,11.8776,0.185346,24.357,1,8.689,3.1980
91,0.020217,0.006694,0.225975,13.3091,0.186676,25.062,1,10.782,3.7820
92,0.025798,0.007824,0.231946,14.9412,0.187358,25.630,1,12.241,4.2402
93,0.038492,0.008998,0.238365,16.6596,0.188364,26.032,1,8.935,4.5198
94,0.049464,0.009576,0.245632,18.3789,0.190424,26.257,1,6.293,4.5248
95,0.058656,0.011730,0.253426,20.1179,0.192753,26.350,1,7.446,4.3265
96,0.065725,0.012991,0.261465,21.7411,0.195295,26.347,1,6.359,4.0672
97,0.070534,0.013523,0.269565,23.1528,0.197865,26.140,1,5.959,3.6494
98,0.073119,0.013769,0.277457,24.2958,0.200173,25.678,1,5.626,3.1371
99,0.073570,0.014300,0.285177,25.1683,0.202254,24.929,1,6.023,3.0000
100,0.072103,0.015180,0.292665,25.7915,0.203995,23.904,1,6.293,3.0000
101,0.072382,0.015473,0.299947,26.3242,0.205071,22.785,1,5.031,3.0000
102,0.082966,0.015287,0.307062,26.7657,0.205483,21.621,1,3.871,3.0000
103,0.084086,0.015679,0.313982,27.0882,0.205257,20.446,1,3.883,3.0000
104,0.073417,0.015153,0.320684,27.2684,0.204398,19.284,1,4.420,3.0000
105,0.053293,0.013838,0.327183,27.2795,0.202909,18.153,1,6.286,3.0000
106,0.040568,0.012072,0.333500,27.1154,0.200802,17.077,1,8.130,3.0000
107,0.043717,0.010838,0.339821,26.8584,0.198186,16.096,1,6.480,2.2046
108,0.039360,0.009603,0.345874,26.4815,0.195152,15.162,1,6.605,2.7473
109,0.034574,0.007806,0.351731,26.1021,0.191554,14.403,1,7.058,3.2781
110,0.033689,0.007407,0.357505,25.7950,0.187430,13.879,1,6.008,3.6644
111,0.025840,0.007991,0.362943,25.4373,0.182882,13.644,1,6.036,3.9156
112,0.026871,0.008589,0.368296,25.0594,0.178004,13.808,2,6.280,3.9936
113,0.034686,0.008175,0.374294,24.7312,0.174171,14.151,2,6.265,3.9106
114,0.040839,0.008217,0.380986,24.3896,0.172327,14.283,2,5.314,3.7988
115,0.045172,0.008232,0.387855,24.1299,0.170526,14.448,2,5.259,3.5159
116,0.048063,0.007971,0.395134,23.9501,0.169490,14.457,2,4.258,3.1371
117,0.049598,0.007924,0.402518,23.8837,0.168954,14.435,3,4.096,3.0000
118,0.049888,0.008213,0.409558,23.9452,0.168470,14.569,3,3.618,2.3296
119,0.049053,0.008617,0.416202,24.0968,0.168060,14.827,3,3.089,3.0000
120,0.047185,0.009264,0.422416,24.3211,0.167595,15.192,3,2.436,3.0000
121,0.044441,0.009781,0.428194,24.6022,0.167000,15.650,3,2.112,3.0000
122,0.041402,0.009923,0.433550,24.9385,0.166242,16.175,3,2.190,3.0000
123,0.038745,0.010367,0.438502,25.3331,0.165419,16.710,3,3.062,3.0000
124,0.048218,0.011375,0.443081,25.7725,0.164696,17.216,3,4.713,3.0000
125,0.064244,0.012319,0.447366,26.2379,0.163953,17.716,3,4.747,3.0000
126,0.083235,0.014530,0.451427,26.7275,0.163196,18.208,3,4.146,3.0000
127,0.102406,0.015895,0.455217,27.2154,0.162408,18.661,2,3.666,3.0000
128,0.118385,0.016990,0.458742,27.6965,0.161640,19.027,1,3.827,3.0000
129,0.130653,0.017671,0.461997,28.1786,0.160896,19.275,1,4.576,3.0000
130,0.140336,0.017767,0.464991,28.6617,0.160183,19.386,1,5.132,3.0000
131,0.147268,0.017789,0.467731,29.1426,0.159494,19.364,1,5.542,3.0000
132,0.150737,0.018723,0.470216,29.6181,0.158831,19.230,1,5.796,3.0000
133,0.149280,0.019858,0.472465,30.0725,0.158223,19.017,1,5.731,3.0000
134,0.154012,0.019650,0.474405,30.5243,0.157590,18.760,2,4.595,3.0000
135,0.175107,0.020868,0.476097,30.9579,0.156952,18.486,2,3.779,3.0000
