frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
74,0.016030,0.004888,0.161627,10.3885,0.169957,3.948,3,3.752,1.4950
75,0.017008,0.004643,0.163610,10.4495,0.169705,3.635,3,3.450,0.8099
76,0.017522,0.004339,0.165785,10.5125,0.169342,3.285,3,3.196,0.8202
77,0.017564,0.004216,0.168328,10.5752,0.169099,2.944,3,2.732,1.7326
78,0.017136,0.004031,0.171284,10.6181,0.169084,2.623,3,2.305,2.6896
79,0.016411,0.004010,0.174490,10.6636,0.168837,2.275,4,1.950,1.4380
80,0.015530,0.004234,0.178008,10.7253,0.168524,1.925,4,1.550,1.2159
81,0.018475,0.004424,0.181902,10.8493,0.168475,1.703,4,1.521,2.5326
82,0.033637,0.004778,0.185932,10.9497,0.168727,1.483,4,1.590,3.0000
83,0.034748,0.004792,0.189827,10.9991,0.169019,1.280,4,1.796,3.0000
84,0.029571,0.004849,0.193608,10.9661,0.169360,1.041,4,2.233,3.0000
85,0.024545,0.004790,0.197280,10.8758,0.169495,0.815,4,3.481,3.0000
86,0.022818,0.005471,0.200927,10.7542,0.169503,0.712,3,4.156,2.6856
87,0.022317,0.005830,0.204633,10.6315,0.169679,0.762,3,4.591,2.4297
88,0.024963,0.005698,0.208209,10.4847,0.169599,0.993,3,5.071,2.3408
89,0.026414,0.005059,0.211668,10.3753,0.169577,1.293,3,5.270,1.8218
90,0.022782,0.005780,0.214657,10.3758,0.169785,1.680,3,6.036,2.3462
91,0.018497,0.005795,0.217374,10.4817,0.169843,2.188,3,5.629,3.0000
92,0.021273,0.005978,0.219851,10.6517,0.169827,2.852,3,5.149,3.0000
93,0.024900,0.006345,0.222081,10.8571,0.169767,3.682,3,4.838,3.0000
94,0.028659,0.006842,0.224018,11.0896,0.169740,4.692,3,4.860,3.0000
95,0.031511,0.007426,0.225708,11.3488,0.169699,5.871,3,4.758,3.0000
96,0.029662,0.007943,0.227160,11.6618,0.169665,7.211,3,4.611,3.0000
97,0.025930,0.008032,0.228399,12.0556,0.169611,8.709,3,4.411,3.0000
98,0.030364,0.007864,0.229654,12.4594,0.169399,10.200,3,4.126,1.5870
99,0.034765,0.007856,0.231341,12.7994,0.169311,11.569,3,3.837,1.6598
100,0.038996,0.007591,0.233583,13.0396,0.169667,12.779,3,3.262,2.1291
101,0.042375,0.007794,0.236119,13.2452,0.170116,13.932,3,3.266,1.7074
102,0.044844,0.007976,0.238876,13.4469,0.170626,15.062,2,3.372,1.6104
103,0.046423,0.008136,0.241720,13.7091,0.171108,16.335,2,3.512,1.4617
104,0.047151,0.008644,0.244800,14.0519,0.171647,17.765,2,3.635,1.7879
105,0.046832,0.008873,0.248225,14.4926,0.172222,19.304,2,3.503,3.0000
106,0.045597,0.009010,0.251918,15.0246,0.172715,20.932,2,3.213,1.8756
107,0.043723,0.008894,0.256039,15.6356,0.173377,22.601,2,2.589,1.9771
