frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
52,0.025235,0.006114,0.142382,11.5655,0.174609,6.965,2,6.075,3.0000
53,0.026282,0.005899,0.144351,11.4934,0.173608,7.010,2,5.423,2.4976
54,0.025932,0.005741,0.146477,11.4265,0.172698,7.077,2,6.117,1.9686
55,0.024620,0.005429,0.148762,11.3427,0.172172,7.172,2,6.370,2.0957
56,0.022472,0.005522,0.150984,11.2588,0.171836,7.285,2,6.343,2.5078
57,0.020136,0.005749,0.153203,11.1500,0.171532,7.402,2,6.133,1.5454
58,0.020651,0.005812,0.155330,11.0199,0.171398,7.508,2,5.792,2.7102
59,0.021842,0.005916,0.157409,10.8742,0.171450,7.600,2,5.341,2.6099
60,0.023623,0.005888,0.159378,10.7307,0.171529,7.689,2,4.928,3.0000
61,0.023351,0.005832,0.161330,10.5667,0.171704,7.754,2,4.890,2.6906
62,0.020389,0.005430,0.163146,10.4089,0.171919,7.798,2,4.603,3.0000
63,0.017756,0.005104,0.164970,10.2436,0.172069,7.823,2,4.317,1.9098
64,0.019468,0.004535,0.166890,10.0514,0.172112,7.816,2,3.803,1.2035
65,0.020549,0.004354,0.169112,9.7973,0.172014,7.753,2,3.341,1.7544
66,0.020996,0.004656,0.171622,9.4842,0.171710,7.619,2,2.754,3.0000
67,0.020853,0.004924,0.174434,9.1060,0.171277,7.401,3,2.227,2.3360
68,0.020211,0.005166,0.177537,8.6823,0.170747,7.094,3,1.872,1.6332
69,0.019187,0.005615,0.181037,8.2198,0.170227,6.664,3,2.436,2.2902
70,0.017831,0.005808,0.184975,7.7376,0.169779,6.110,4,2.813,2.6165
71,0.016142,0.005657,0.189276,7.2764,0.169278,5.458,4,3.196,2.3336
72,0.019706,0.005864,0.193645,6.9835,0.168488,4.979,4,4.039,2.0014
73,0.021966,0.005944,0.197695,6.7724,0.167795,4.664,4,3.352,3.0000
74,0.026847,0.007370,0.201257,6.5379,0.167581,4.252,3,4.648,3.0000
75,0.047739,0.008935,0.204365,6.3561,0.167724,3.774,3,5.017,3.0000
76,0.063953,0.009410,0.207057,6.2840,0.167963,3.220,3,7.019,3.0000
77,0.071643,0.009330,0.209402,6.3709,0.168223,2.701,3,7.621,3.0000
78,0.078516,0.009567,0.211563,6.6018,0.168410,2.366,3,6.397,3.0000
79,0.087434,0.010447,0.213506,6.8748,0.168511,2.455,3,5.868,3.0000
80,0.097991,0.011388,0.215209,7.1636,0.168575,3.143,3,5.657,3.0000
81,0.107339,0.012453,0.216667,7.4800,0.168604,4.318,3,5.500,3.0000
82,0.111599,0.013234,0.217890,7.8500,0.168598,5.856,3,5.219,3.0000
83,0.107258,0.013747,0.218918,8.2772,0.168643,7.609,3,4.800,3.0000
84,0.091026,0.013445,0.219796,8.7659,0.168766,9.503,3,4.261,3.0000
85,0.056876,0.011736,0.220758,9.2038,0.169025,11.354,3,6.289,3.0000
86,0.052357,0.010434,0.222383,9.3849,0.169569,12.894,3,5.003,2.2236
87,0.055572,0.009672,0.224455,9.5454,0.170301,14.409,3,4.052,3.0000
88,0.057350,0.009865,0.226819,9.8116,0.170909,16.025,2,4.272,3.0000
89,0.057626,0.010620,0.229540,10.2354,0.171449,17.788,2,4.094,2.7012
90,0.056506,0.010529,0.232675,10.8037,0.172134,19.622,2,3.174,2.5999
91,0.054143,0.010311,0.236328,11.5092,0.173086,21.482,2,3.031,2.8104
92,0.050683,0.010099,0.240522,12.3526,0.174474,23.331,2,3.626,3.0000
93,0.046304,0.009891,0.245292,13.3153,0.176473,25.127,1,5.114,3.0000
94,0.041107,0.010008,0.250521,14.3668,0.179031,26.849,1,6.302,3.0000
95,0.035008,0.009034,0.256219,15.5516,0.181924,28.530,1,6.176,3.0000
96,0.027910,0.008418,0.262317,16.8980,0.184867,30.190,1,5.213,3.0000
97,0.024156,0.007714,0.268757,18.4035,0.187719,31.821,1,6.269,3.0000
98,0.019922,0.006929,0.275398,20.0187,0.190418,33.419,1,6.244,2.2484
99,0.020667,0.006370,0.282217,21.7080,0.192920,34.960,1,6.940,2.6942
100,0.022764,0.006728,0.289161,23.5579,0.195182,36.459,1,7.029,3.1016
101,0.019821,0.007403,0.296444,25.6566,0.197563,37.920,1,7.253,3.4263
102,0.029667,0.008185,0.304317,27.9557,0.200462,39.268,1,6.728,3.6232
103,0.038602,0.009184,0.312632,30.3456,0.203715,40.503,1,7.693,3.6499
104,0.046216,0.009934,0.320974,32.6903,0.206883,41.582,1,7.417,3.5711
105,0.052292,0.010374,0.329215,34.8836,0.209884,42.445,1,6.660,3.3716
106,0.056765,0.010769,0.337282,36.8637,0.212650,43.058,1,5.978,3.0808
107,0.059666,0.011235,0.345201,38.6086,0.215199,43.415,1,5.131,3.0000
108,0.061054,0.011247,0.352914,40.1301,0.217331,43.526,1,5.190,3.0000
109,0.061066,0.011152,0.360423,41.4759,0.218972,43.443,1,4.657,3.0000
110,0.059867,0.011371,0.367720,42.6755,0.220096,43.208,1,4.387,3.0000
111,0.057631,0.011220,0.374820,43.7777,0.220655,42.885,1,3.735,3.0000
112,0.054454,0.010356,0.381732,44.7921,0.220642,42.513,1,3.451,3.0000
113,0.050483,0.009637,0.388532,45.7326,0.220047,42.138,1,3.466,1.5770
114,0.045899,0.009690,0.395270,46.6166,0.218811,41.810,1,3.410,1.2637
115,0.040771,0.009649,0.401944,47.4363,0.216890,41.561,1,3.295,1.5947
116,0.035076,0.009400,0.408575,48.1779,0.214309,41.419,1,3.948,1.3524
117,0.028816,0.009150,0.415150,48.8529,0.211095,41.433,1,4.618,1.5478
118,0.021623,0.008593,0.421624,49.4748,0.207290,41.622,1,5.033,1.9277
119,0.019829,0.007951,0.428013,50.0962,0.202978,41.984,1,5.286,2.3086
120,0.019768,0.006827,0.434389,50.7491,0.198267,42.527,1,5.466,2.6973
121,0.020050,0.006174,0.440813,51.4738,0.193194,43.271,1,5.628,3.0552
122,0.020260,0.006884,0.447353,52.2197,0.187812,44.233,1,5.750,3.2999
123,0.022643,0.007591,0.454041,52.9193,0.182142,45.427,1,5.755,3.4021
124,0.029815,0.008025,0.460933,53.5843,0.176232,46.872,1,5.634,3.3848
125,0.035450,0.008131,0.468001,54.2986,0.170000,48.590,1,5.421,3.2523
126,0.039618,0.008100,0.475219,55.1292,0.163380,50.583,1,5.131,3.0306
127,0.042486,0.008087,0.482578,56.1379,0.156364,52.842,1,4.719,2.7524
128,0.044290,0.008008,0.490051,57.3668,0.148936,55.343,2,4.168,2.4410
129,0.045034,0.007685,0.497846,58.8983,0.141530,58.145,2,3.831,2.1015
130,0.044444,0.008077,0.506634,60.8777,0.135831,61.356,2,2.883,2.3671
131,0.043162,0.008130,0.515438,63.1248,0.130275,64.825,2,2.781,2.8054
132,0.041823,0.007494,0.523345,65.2318,0.126821,68.060,2,3.374,2.4462
133,0.040105,0.007584,0.530110,67.2614,0.124813,71.128,2,2.459,3.0000
134,0.037949,0.007615,0.536846,69.3368,0.122199,74.233,2,2.639,1.3692
135,0.035795,0.008035,0.543427,71.4733,0.119167,77.372,2,2.542,1.4748
136,0.034060,0.008418,0.549874,73.6573,0.115694,80.522,2,3.354,1.6496
137,0.033022,0.008737,0.556220,75.8912,0.111757,83.670,2,4.744,1.8718
138,0.032783,0.008332,0.562650,78.1963,0.107319,86.838,2,4.701,1.3465
139,0.033339,0.008713,0.569196,80.5975,0.102382,90.039,1,4.186,1.6507
140,0.033262,0.008640,0.575836,83.3340,0.097206,93.530,1,3.588,1.2030
141,0.032410,0.008020,0.581953,86.9236,0.093835,97.898,1,3.632,1.2423
142,0.029996,0.008283,0.588137,90.7267,0.090738,102.419,0,3.612,3.0000
143,0.044056,0.009250,0.594296,94.3007,0.087617,106.615,0,22.408,3.0000
144,0.092238,0.011570,0.598742,95.0617,0.089169,108.094,0,14.183,1.9992
145,0.103305,0.011225,0.602957,95.4313,0.090874,109.088,0,4.692,2.2890
146,0.097092,0.011196,0.607365,95.8478,0.091898,110.006,0,5.116,2.1696
147,0.087986,0.010607,0.611863,96.3256,0.092273,110.860,0,4.938,2.1879
148,0.078379,0.009118,0.616272,97.0029,0.092845,111.766,0,4.010,2.1259
149,0.069801,0.010074,0.620647,97.7992,0.093160,112.676,0,1.718,3.0000
