run,survival,vx_mean,vx_std,vx_max,joint_acceleration_rms,action_rate_rms,fl_SP_sat_pct,fl_knee_sat_pct,mean_torque_sat_pct,cycle_period_s,body_bobbing_mm,roll_rms_deg,pitch_rms_deg,height_mean_m,joint_limit_violation_rad,slip_rms_mean,fl_duty,fl_clearance_p95_mm,fr_duty,fr_clearance_p95_mm,bl_duty,bl_clearance_p95_mm,br_duty,br_clearance_p95_mm,decision
locomotion_1,1.0,0.1929352581501007,0.05269000306725502,0.3658355176448822,11.00019359588623,0.018130332231521606,10.416666666666668,15.972222222222221,4.675925925925925,2.1219135802469133,1.5097681907936251,5.482110500335693,2.010575532913208,0.17186009883880615,0.0,0.24696991133054752,0.44722222222222224,39.10795316254822,0.5076388888888889,40.98490192370714,0.9548611111111112,2.910039838742732,0.6951388888888889,20.06158944600117,BASELINE
attempt_01,1.0,0.19114354252815247,0.05069177970290184,0.3475342094898224,11.07791805267334,0.018169160932302475,10.833333333333334,18.958333333333332,4.797453703703703,2.1219135802469133,1.536996244475487,5.094297409057617,1.89492666721344,0.17182277143001556,0.0,0.24338027540499146,0.44722222222222224,37.66386951805093,0.51875,39.702329221288345,0.9465277777777777,3.152469818796798,0.6729166666666667,20.580448076864975,REJECT
attempt_02,1.0,0.184947207570076,0.0485888309776783,0.35529378056526184,11.551488876342773,0.018311087042093277,9.305555555555555,15.48611111111111,4.704861111111112,2.1219135802469133,1.42098193091462,5.195281982421875,2.1139140129089355,0.171892911195755,0.0,0.2296798854787383,0.45208333333333334,38.982144185528405,0.5055555555555555,41.39353306789313,0.9027777777777778,4.711770179753838,0.6986111111111111,19.17362603873175,REJECT
attempt_03,1.0,0.1863054484128952,0.048011939972639084,0.36348196864128113,11.534089088439941,0.01837996020913124,10.694444444444445,15.48611111111111,4.976851851851852,2.1219135802469133,1.4897914706239443,4.9266228675842285,2.0262253284454346,0.17193976044654846,0.0,0.21813570724746217,0.44930555555555557,37.88080255506947,0.5020833333333333,42.94985409172828,0.8541666666666666,7.1230679780586925,0.7236111111111111,18.683642234173963,REJECT
