run,decision,parent,survival,vx_mean,vx_std,vx_max,joint_accel_rms,accel_vs_original_pct,residual_action_rate_rms,fl_SP_saturation_pct,fl_knee_saturation_pct,mean_saturation_pct,reference_rms,all_speed_gates,reason
start_recheck,START,original/run_06,1.0,0.17664185166358948,0.06531059741973877,0.35438278317451477,13.353130340576172,9.121274973724592,0.01464588101953268,19.02777777777778,23.125,6.40625,0.029107535257935524,False,audited best valid checkpoint; fixed original-baseline cap
run_01,REJECT,start_recheck,1.0,0.1574523001909256,0.08261123299598694,0.41344672441482544,12.570743560791016,2.7276398668078405,0.00877725426107645,25.90277777777778,23.819444444444443,7.280092592592593,0.025602543726563454,False,peak must be below 0.40 m/s; no improvement under refinement priorities
run_02,REJECT,start_recheck,1.0,0.1754143238067627,0.05623014643788338,0.35466426610946655,12.334637641906738,0.7981912476173747,0.017611628398299217,15.347222222222223,21.180555555555554,5.318287037037037,0.032219186425209045,False,no improvement under refinement priorities
run_03,KEEP,start_recheck,1.0,0.1856144815683365,0.06076133996248245,0.36287784576416016,13.105225563049316,7.095406528959547,0.017504578456282616,16.666666666666664,19.930555555555557,5.960648148148148,0.030382513999938965,False,refinement priorities improved; all mandatory guards passed
run_04,KEEP,run_03,1.0,0.19019851088523865,0.054301612079143524,0.3262275457382202,12.766277313232422,4.325534279773047,0.017354823648929596,17.430555555555554,20.0,6.128472222222222,0.029093261808156967,False,refinement priorities improved; all mandatory guards passed
run_05,KEEP,run_04,1.0,0.1982526183128357,0.051268357783555984,0.3854769766330719,12.53651237487793,2.4479039131080516,0.01737396791577339,17.01388888888889,21.180555555555554,6.128472222222222,0.02867104299366474,False,refinement priorities improved; all mandatory guards passed
run_06,REJECT,run_05,1.0,0.19275563955307007,0.051237087696790695,0.3279912769794464,12.214670181274414,-0.1821782931321736,0.01785685122013092,14.722222222222223,20.694444444444443,5.83912037037037,0.030801722779870033,False,no improvement under refinement priorities
run_07,REJECT,run_05,1.0,0.1929420530796051,0.0516609288752079,0.34316888451576233,11.943843841552734,-2.3953608752787847,0.01820988953113556,15.902777777777777,21.666666666666668,5.671296296296297,0.029762715101242065,False,no improvement under refinement priorities
run_08,REJECT,run_05,1.0,0.19734296202659607,0.052344053983688354,0.37459421157836914,12.129405975341797,-0.8789541519520938,0.018905319273471832,16.805555555555557,23.40277777777778,6.209490740740741,0.03031296283006668,False,no improvement under refinement priorities
